# Amod fmod z Delta_Amod Delta_fmod
8.000000000000003393e-11 4.281332398719395868e-08 1.000000000000000021e-03 5.928078449438964178e-13 2.870188560567043877e-10
8.000000000000003393e-11 4.281332398719395868e-08 2.114736842105263137e-01 1.583476367537967224e-10 7.814291895444889511e-08
8.000000000000003393e-11 4.281332398719395868e-08 4.219473684210526265e-01 6.349951442844506810e-10 2.129525026896778710e-07
8.000000000000003393e-11 4.281332398719395868e-08 6.324210526315788838e-01 6.911835453851983229e-10 3.198282730475991302e-07
8.000000000000003393e-11 4.281332398719395868e-08 8.428947368421052522e-01 9.930214936046963266e-10 4.615454063066365794e-07
8.000000000000003393e-11 4.281332398719395868e-08 1.053368421052631509e+00 1.374204489106657775e-09 6.315178081083794760e-07
8.000000000000003393e-11 4.281332398719395868e-08 1.263842105263157656e+00 1.759889766947651446e-09 8.107775379743589106e-07
8.000000000000003393e-11 4.281332398719395868e-08 1.474315789473684024e+00 2.250123182872965132e-09 1.033533243181410240e-06
8.000000000000003393e-11 4.281332398719395868e-08 1.684789473684210392e+00 2.729727949273536910e-09 1.265369232864305406e-06
8.000000000000003393e-11 4.281332398719395868e-08 1.895263157894736761e+00 3.283971909147895414e-09 1.534954048266272520e-06
8.000000000000003393e-11 4.281332398719395868e-08 2.105736842105263129e+00 3.878844850498374368e-09 1.831379972876896294e-06
8.000000000000003393e-11 4.281332398719395868e-08 2.316210526315789497e+00 4.521264720518562931e-09 2.150728429622881885e-06
8.000000000000003393e-11 4.281332398719395868e-08 2.526684210526315422e+00 9.441636190447361883e-09 2.650011120991874453e-06
8.000000000000003393e-11 4.281332398719395868e-08 2.737157894736841790e+00 7.390040630297677037e-09 2.854420975105319338e-06
8.000000000000003393e-11 4.281332398719395868e-08 2.947631578947368158e+00 8.353616249524580415e-09 3.234756918905499111e-06
8.000000000000003393e-11 4.281332398719395868e-08 3.158105263157894527e+00 7.409594813560325536e-09 3.750700156775343545e-06
8.000000000000003393e-11 4.281332398719395868e-08 3.368578947368420895e+00 1.380277794772566437e-08 4.077452320725010411e-06
8.000000000000003393e-11 4.281332398719395868e-08 3.579052631578947263e+00 1.733577798026750646e-08 4.560447762436249739e-06
8.000000000000003393e-11 4.281332398719395868e-08 3.789526315789473632e+00 1.700138831525158677e-08 4.959992051922430753e-06
8.000000000000003393e-11 4.281332398719395868e-08 4.000000000000000000e+00 1.248726711772553293e-08 5.651487541018909618e-06
8.000000000000003393e-11 7.847599703514606690e-08 1.000000000000000021e-03 7.870471274594544594e-13 5.033639317220303259e-10
8.000000000000003393e-11 7.847599703514606690e-08 2.114736842105263137e-01 1.794385598007182563e-10 1.318310889837515155e-07
8.000000000000003393e-11 7.847599703514606690e-08 4.219473684210526265e-01 4.443571291273841546e-10 3.272206105377157622e-07
8.000000000000003393e-11 7.847599703514606690e-08 6.324210526315788838e-01 9.504263400614694730e-10 5.267112215555673401e-07
8.000000000000003393e-11 7.847599703514606690e-08 8.428947368421052522e-01 1.582582116794037228e-09 7.934360688379779205e-07
8.000000000000003393e-11 7.847599703514606690e-08 1.053368421052631509e+00 1.906626802091271691e-09 1.211370155936681863e-06
8.000000000000003393e-11 7.847599703514606690e-08 1.263842105263157656e+00 3.174931660391630592e-09 1.513676828150028613e-06
8.000000000000003393e-11 7.847599703514606690e-08 1.474315789473684024e+00 4.227745183364676296e-09 1.954988846263847277e-06
8.000000000000003393e-11 7.847599703514606690e-08 1.684789473684210392e+00 5.369236097718698693e-09 2.470148652292567040e-06
8.000000000000003393e-11 7.847599703514606690e-08 1.895263157894736761e+00 4.967512885227506796e-09 3.587925595280531995e-06
