# Amod fmod z Delta_Amod Delta_fmod
1.012681205918280571e-08 6.158482110660254848e-10 8.399999999999999689e-01 8.155383420997809344e-06 2.555177913602571762e-07
1.012681205918280571e-08 1.128837891684688263e-09 8.399999999999999689e-01 3.672971125953229383e-07 2.332145619136307372e-08
1.012681205918280571e-08 2.069138081114789946e-09 8.399999999999999689e-01 8.443868787052453461e-09 2.627029788166651646e-09
1.012681205918280571e-08 3.792690190732253654e-09 8.399999999999999689e-01 3.614862813812739698e-09 2.293897967334158561e-09
1.012681205918280571e-08 6.951927961775591174e-09 8.399999999999999689e-01 4.273697955980118373e-09 2.592635842109406857e-09
1.012681205918280571e-08 1.274274985703132061e-08 8.399999999999999689e-01 4.782652092396791214e-09 3.020614354535412393e-09
1.012681205918280571e-08 2.335721469090121435e-08 8.399999999999999689e-01 5.195290567802911525e-09 5.611277710032128954e-09
1.012681205918280571e-08 4.281332398719395868e-08 8.399999999999999689e-01 5.673745900794612146e-09 1.034314945777304189e-08
1.012681205918280571e-08 7.847599703514606690e-08 8.399999999999999689e-01 6.020493836240063661e-09 1.656949935492242331e-08
1.012681205918280571e-08 1.438449888287662961e-07 8.399999999999999689e-01 6.007877431461013616e-09 2.500289753156127252e-08
1.012681205918280571e-08 2.636650898730355393e-07 8.399999999999999689e-01 6.357432014365043359e-09 4.471255660067958416e-08
1.012681205918280571e-08 4.832930238571752032e-07 8.399999999999999689e-01 7.623833534310600646e-09 8.701306027359347396e-08
1.012681205918280571e-08 8.858667904100832524e-07 8.399999999999999689e-01 9.333215083353604607e-09 1.601872891399444209e-07
1.012681205918280571e-08 1.623776739188720875e-06 8.399999999999999689e-01 1.185580480892422108e-08 2.876218531685119927e-07
1.012681205918280571e-08 2.976351441631318993e-06 8.399999999999999689e-01 1.551925818338094999e-08 4.630034564499832290e-07
1.012681205918280571e-08 5.455594781168514170e-06 8.399999999999999689e-01 2.060063853571833305e-08 9.345824717609512769e-07
1.012681205918280571e-08 1.000000000000000082e-05 8.399999999999999689e-01 2.970356322581802966e-08 1.707567290907719364e-06
1.643277944758465807e-08 1.000000000000000036e-10 8.399999999999999689e-01 2.814743790774263538e-03 8.569656561344868361e-06
1.643277944758465807e-08 1.832980710832437419e-10 8.399999999999999689e-01 7.644437614621228335e-05 4.629274821403411318e-07
1.643277944758465807e-08 3.359818286283787719e-10 8.399999999999999689e-01 1.370764511648610249e-05 1.508255347527936038e-07
1.643277944758465807e-08 6.158482110660254848e-10 8.399999999999999689e-01 2.571303072324094687e-06 5.204337806501321939e-08
1.643277944758465807e-08 1.128837891684688263e-09 8.399999999999999689e-01 5.899439358479568295e-07 2.236324542185678386e-08
1.643277944758465807e-08 2.069138081114789946e-09 8.399999999999999689e-01 6.651168838098330487e-09 1.553716527706272764e-09
1.643277944758465807e-08 3.792690190732253654e-09 8.399999999999999689e-01 4.140345276922758814e-09 1.031142687988426625e-09
1.643277944758465807e-08 6.951927961775591174e-09 8.399999999999999689e-01 3.971583374372020909e-09 1.519545197993707246e-09
1.643277944758465807e-08 1.274274985703132061e-08 8.399999999999999689e-01 4.437163046379584469e-09 1.959291013829856074e-09
1.643277944758465807e-08 2.335721469090121435e-08 8.399999999999999689e-01 5.146458941789273828e-09 3.294832470832248672e-09
1.643277944758465807e-08 4.281332398719395868e-08 8.399999999999999689e-01 5.649699021177099331e-09 6.638254806535306470e-09
