# Amod fmod z Delta_Amod Delta_fmod
7.999999999999999516e-11 2.335721469090121435e-08 3.579052631578947263e+00 4.485843079962317332e-09 5.892817551236962515e-07
7.999999999999999516e-11 2.335721469090121435e-08 3.789526315789473632e+00 5.121843687666171386e-09 5.879655520204909992e-07
7.999999999999999516e-11 2.335721469090121435e-08 4.000000000000000000e+00 5.171324666989435840e-09 7.716354999418156934e-07
7.999999999999999516e-11 4.281332398719395868e-08 1.000000000000000021e-03 7.207036860703060142e-13 4.557916013388438335e-11
7.999999999999999516e-11 4.281332398719395868e-08 2.114736842105263137e-01 1.677197381929621674e-10 1.227959662098194105e-08
7.999999999999999516e-11 4.281332398719395868e-08 4.219473684210526265e-01 3.626990466105280293e-10 2.962854269408020746e-08
7.999999999999999516e-11 4.281332398719395868e-08 6.324210526315788838e-01 5.577898986616192494e-10 5.266201569477076803e-08
7.999999999999999516e-11 4.281332398719395868e-08 8.428947368421052522e-01 8.197813709385961940e-10 8.797060756187483665e-08
7.999999999999999516e-11 4.281332398719395868e-08 1.053368421052631509e+00 1.056084347694363163e-09 1.211551968528036221e-07
7.999999999999999516e-11 4.281332398719395868e-08 1.263842105263157656e+00 1.277060109417968431e-09 1.580185406661857809e-07
7.999999999999999516e-11 4.281332398719395868e-08 1.474315789473684024e+00 1.510752375709065954e-09 1.999023984515552760e-07
7.999999999999999516e-11 4.281332398719395868e-08 1.684789473684210392e+00 1.931323637460070779e-09 2.852913361401932284e-07
7.999999999999999516e-11 4.281332398719395868e-08 1.895263157894736761e+00 2.143855004973696130e-09 3.380130217665376004e-07
7.999999999999999516e-11 4.281332398719395868e-08 2.105736842105263129e+00 2.585796352357505669e-09 4.151368960533136965e-07
7.999999999999999516e-11 4.281332398719395868e-08 2.316210526315789497e+00 2.845594011617533252e-09 4.884698619180444883e-07
7.999999999999999516e-11 4.281332398719395868e-08 2.526684210526315422e+00 3.116758577886590532e-09 5.648966555772194148e-07
7.999999999999999516e-11 4.281332398719395868e-08 2.737157894736841790e+00 3.541672558160651889e-09 6.420736768310939829e-07
7.999999999999999516e-11 4.281332398719395868e-08 2.947631578947368158e+00 3.741889497931746585e-09 7.222901842528836156e-07
7.999999999999999516e-11 4.281332398719395868e-08 3.158105263157894527e+00 4.165478972555504745e-09 8.218186253725468200e-07
7.999999999999999516e-11 4.281332398719395868e-08 3.368578947368420895e+00 4.675105266368626468e-09 8.863585369997292050e-07
7.999999999999999516e-11 4.281332398719395868e-08 3.579052631578947263e+00 5.192761431635797768e-09 9.400980065754942753e-07
7.999999999999999516e-11 4.281332398719395868e-08 3.789526315789473632e+00 5.409574129600526728e-09 1.104163935641491604e-06
7.999999999999999516e-11 4.281332398719395868e-08 4.000000000000000000e+00 6.015218105797325568e-09 1.111588691991451885e-06
7.999999999999999516e-11 7.847599703514606690e-08 1.000000000000000021e-03 9.970564428738523161e-13 9.991499140340943144e-11
7.999999999999999516e-11 7.847599703514606690e-08 2.114736842105263137e-01 2.257744562332249952e-10 2.083733328903884303e-08
7.999999999999999516e-11 7.847599703514606690e-08 4.219473684210526265e-01 4.885758077540653919e-10 5.019676197388980541e-08
7.999999999999999516e-11 7.847599703514606690e-08 6.324210526315788838e-01 7.686375799739872572e-10 8.412636638104972168e-08
7.999999999999999516e-11 7.847599703514606690e-08 8.428947368421052522e-01 1.068811723418143725e-09 1.314439239563453095e-07
7.999999999999999516e-11 7.847599703514606690e-08 1.053368421052631509e+00 1.394028888953533198e-09 2.176901543792942750e-07
7.999999999999999516e-11 7.847599703514606690e-08 1.263842105263157656e+00 1.744534877418912349e-09 3.066315686713600183e-07
7.999999999999999516e-11 7.847599703514606690e-08 1.474315789473684024e+00 2.096871825007427441e-09 3.742601271123718923e-07
7.999999999999999516e-11 7.847599703514606690e-08 1.684789473684210392e+00 2.508148309861676777e-09 5.057557753168820900e-07
7.999999999999999516e-11 7.847599703514606690e-08 1.895263157894736761e+00 2.912513634092610647e-09 5.924168937483160342e-07
7.999999999999999516e-11 7.847599703514606690e-08 2.105736842105263129e+00 3.324704265544972417e-09 6.831111289046576534e-07
